trial_id,file_path,label
1000,../data/processed/rereferenced_trials\cellula_MI_data_1000.csv,right
1001,../data/processed/rereferenced_trials\cellula_MI_data_1001.csv,left
1002,../data/processed/rereferenced_trials\cellula_MI_data_1002.csv,right
1003,../data/processed/rereferenced_trials\cellula_MI_data_1003.csv,right
1004,../data/processed/rereferenced_trials\cellula_MI_data_1004.csv,left
1005,../data/processed/rereferenced_trials\cellula_MI_data_1005.csv,left
1006,../data/processed/rereferenced_trials\cellula_MI_data_1006.csv,right
1007,../data/processed/rereferenced_trials\cellula_MI_data_1007.csv,right
1008,../data/processed/rereferenced_trials\cellula_MI_data_1008.csv,right
1009,../data/processed/rereferenced_trials\cellula_MI_data_1009.csv,right
1010,../data/processed/rereferenced_trials\cellula_MI_data_1010.csv,left
1011,../data/processed/rereferenced_trials\cellula_MI_data_1011.csv,right
1012,../data/processed/rereferenced_trials\cellula_MI_data_1012.csv,right
1013,../data/processed/rereferenced_trials\cellula_MI_data_1013.csv,right
1014,../data/processed/rereferenced_trials\cellula_MI_data_1014.csv,right
1015,../data/processed/rereferenced_trials\cellula_MI_data_1015.csv,right
1016,../data/processed/rereferenced_trials\cellula_MI_data_1016.csv,left
1017,../data/processed/rereferenced_trials\cellula_MI_data_1017.csv,left
1018,../data/processed/rereferenced_trials\cellula_MI_data_1018.csv,right
1019,../data/processed/rereferenced_trials\cellula_MI_data_1019.csv,right
1020,../data/processed/rereferenced_trials\cellula_MI_data_1020.csv,left
1021,../data/processed/rereferenced_trials\cellula_MI_data_1021.csv,left
1022,../data/processed/rereferenced_trials\cellula_MI_data_1022.csv,left
1023,../data/processed/rereferenced_trials\cellula_MI_data_1023.csv,right
1024,../data/processed/rereferenced_trials\cellula_MI_data_1024.csv,right
1025,../data/processed/rereferenced_trials\cellula_MI_data_1025.csv,left
1026,../data/processed/rereferenced_trials\cellula_MI_data_1026.csv,right
1027,../data/processed/rereferenced_trials\cellula_MI_data_1027.csv,right
1028,../data/processed/rereferenced_trials\cellula_MI_data_1028.csv,left
1029,../data/processed/rereferenced_trials\cellula_MI_data_1029.csv,right
1030,../data/processed/rereferenced_trials\cellula_MI_data_1030.csv,left
1031,../data/processed/rereferenced_trials\cellula_MI_data_1031.csv,left
1032,../data/processed/rereferenced_trials\cellula_MI_data_1032.csv,left
1033,../data/processed/rereferenced_trials\cellula_MI_data_1033.csv,right
1034,../data/processed/rereferenced_trials\cellula_MI_data_1034.csv,right
1035,../data/processed/rereferenced_trials\cellula_MI_data_1035.csv,left
1036,../data/processed/rereferenced_trials\cellula_MI_data_1036.csv,right
1037,../data/processed/rereferenced_trials\cellula_MI_data_1037.csv,left
1038,../data/processed/rereferenced_trials\cellula_MI_data_1038.csv,right
1039,../data/processed/rereferenced_trials\cellula_MI_data_1039.csv,right
1040,../data/processed/rereferenced_trials\cellula_MI_data_1040.csv,left
1041,../data/processed/rereferenced_trials\cellula_MI_data_1041.csv,right
1042,../data/processed/rereferenced_trials\cellula_MI_data_1042.csv,right
1043,../data/processed/rereferenced_trials\cellula_MI_data_1043.csv,right
1044,../data/processed/rereferenced_trials\cellula_MI_data_1044.csv,left
1045,../data/processed/rereferenced_trials\cellula_MI_data_1045.csv,left
1046,../data/processed/rereferenced_trials\cellula_MI_data_1046.csv,right
1047,../data/processed/rereferenced_trials\cellula_MI_data_1047.csv,left
1048,../data/processed/rereferenced_trials\cellula_MI_data_1048.csv,left
1049,../data/processed/rereferenced_trials\cellula_MI_data_1049.csv,right
1050,../data/processed/rereferenced_trials\cellula_MI_data_1050.csv,right
1051,../data/processed/rereferenced_trials\cellula_MI_data_1051.csv,right
1052,../data/processed/rereferenced_trials\cellula_MI_data_1052.csv,right
1053,../data/processed/rereferenced_trials\cellula_MI_data_1053.csv,left
1054,../data/processed/rereferenced_trials\cellula_MI_data_1054.csv,right
1055,../data/processed/rereferenced_trials\cellula_MI_data_1055.csv,left
1056,../data/processed/rereferenced_trials\cellula_MI_data_1056.csv,left
1057,../data/processed/rereferenced_trials\cellula_MI_data_1057.csv,left
1058,../data/processed/rereferenced_trials\cellula_MI_data_1058.csv,left
1059,../data/processed/rereferenced_trials\cellula_MI_data_1059.csv,right
1060,../data/processed/rereferenced_trials\cellula_MI_data_1060.csv,left
1061,../data/processed/rereferenced_trials\cellula_MI_data_1061.csv,left
1062,../data/processed/rereferenced_trials\cellula_MI_data_1062.csv,right
1063,../data/processed/rereferenced_trials\cellula_MI_data_1063.csv,right
1064,../data/processed/rereferenced_trials\cellula_MI_data_1064.csv,left
1065,../data/processed/rereferenced_trials\cellula_MI_data_1065.csv,right
1066,../data/processed/rereferenced_trials\cellula_MI_data_1066.csv,left
1067,../data/processed/rereferenced_trials\cellula_MI_data_1067.csv,left
1068,../data/processed/rereferenced_trials\cellula_MI_data_1068.csv,left
1069,../data/processed/rereferenced_trials\cellula_MI_data_1069.csv,right
1070,../data/processed/rereferenced_trials\cellula_MI_data_1070.csv,left
1071,../data/processed/rereferenced_trials\cellula_MI_data_1071.csv,right
1072,../data/processed/rereferenced_trials\cellula_MI_data_1072.csv,left
1073,../data/processed/rereferenced_trials\cellula_MI_data_1073.csv,left
1074,../data/processed/rereferenced_trials\cellula_MI_data_1074.csv,left
1075,../data/processed/rereferenced_trials\cellula_MI_data_1075.csv,right
1076,../data/processed/rereferenced_trials\cellula_MI_data_1076.csv,right
1077,../data/processed/rereferenced_trials\cellula_MI_data_1077.csv,right
1078,../data/processed/rereferenced_trials\cellula_MI_data_1078.csv,right
1079,../data/processed/rereferenced_trials\cellula_MI_data_1079.csv,left
1080,../data/processed/rereferenced_trials\cellula_MI_data_1080.csv,right
1081,../data/processed/rereferenced_trials\cellula_MI_data_1081.csv,left
1082,../data/processed/rereferenced_trials\cellula_MI_data_1082.csv,right
1083,../data/processed/rereferenced_trials\cellula_MI_data_1083.csv,right
1084,../data/processed/rereferenced_trials\cellula_MI_data_1084.csv,right
1085,../data/processed/rereferenced_trials\cellula_MI_data_1085.csv,left
1086,../data/processed/rereferenced_trials\cellula_MI_data_1086.csv,right
1087,../data/processed/rereferenced_trials\cellula_MI_data_1087.csv,right
1088,../data/processed/rereferenced_trials\cellula_MI_data_1088.csv,left
1089,../data/processed/rereferenced_trials\cellula_MI_data_1089.csv,left
1090,../data/processed/rereferenced_trials\cellula_MI_data_1090.csv,left
1091,../data/processed/rereferenced_trials\cellula_MI_data_1091.csv,left
1092,../data/processed/rereferenced_trials\cellula_MI_data_1092.csv,right
1093,../data/processed/rereferenced_trials\cellula_MI_data_1093.csv,right
1094,../data/processed/rereferenced_trials\cellula_MI_data_1094.csv,right
1095,../data/processed/rereferenced_trials\cellula_MI_data_1095.csv,left
1096,../data/processed/rereferenced_trials\cellula_MI_data_1096.csv,right
1097,../data/processed/rereferenced_trials\cellula_MI_data_1097.csv,right
1098,../data/processed/rereferenced_trials\cellula_MI_data_1098.csv,right
1099,../data/processed/rereferenced_trials\cellula_MI_data_1099.csv,left
1100,../data/processed/rereferenced_trials\cellula_MI_data_1100.csv,left
1101,../data/processed/rereferenced_trials\cellula_MI_data_1101.csv,left
1102,../data/processed/rereferenced_trials\cellula_MI_data_1102.csv,right
1103,../data/processed/rereferenced_trials\cellula_MI_data_1103.csv,right
1104,../data/processed/rereferenced_trials\cellula_MI_data_1104.csv,right
1105,../data/processed/rereferenced_trials\cellula_MI_data_1105.csv,left
1106,../data/processed/rereferenced_trials\cellula_MI_data_1106.csv,left
1107,../data/processed/rereferenced_trials\cellula_MI_data_1107.csv,left
1108,../data/processed/rereferenced_trials\cellula_MI_data_1108.csv,right
1109,../data/processed/rereferenced_trials\cellula_MI_data_1109.csv,right
1110,../data/processed/rereferenced_trials\cellula_MI_data_1110.csv,left
1111,../data/processed/rereferenced_trials\cellula_MI_data_1111.csv,left
1112,../data/processed/rereferenced_trials\cellula_MI_data_1112.csv,right
1113,../data/processed/rereferenced_trials\cellula_MI_data_1113.csv,right
1114,../data/processed/rereferenced_trials\cellula_MI_data_1114.csv,left
1115,../data/processed/rereferenced_trials\cellula_MI_data_1115.csv,right
1116,../data/processed/rereferenced_trials\cellula_MI_data_1116.csv,left
1117,../data/processed/rereferenced_trials\cellula_MI_data_1117.csv,right
1118,../data/processed/rereferenced_trials\cellula_MI_data_1118.csv,right
1119,../data/processed/rereferenced_trials\cellula_MI_data_1119.csv,right
1120,../data/processed/rereferenced_trials\cellula_MI_data_1120.csv,right
1121,../data/processed/rereferenced_trials\cellula_MI_data_1121.csv,right
1122,../data/processed/rereferenced_trials\cellula_MI_data_1122.csv,right
1123,../data/processed/rereferenced_trials\cellula_MI_data_1123.csv,left
1124,../data/processed/rereferenced_trials\cellula_MI_data_1124.csv,left
1125,../data/processed/rereferenced_trials\cellula_MI_data_1125.csv,right
1126,../data/processed/rereferenced_trials\cellula_MI_data_1126.csv,right
1127,../data/processed/rereferenced_trials\cellula_MI_data_1127.csv,right
1128,../data/processed/rereferenced_trials\cellula_MI_data_1128.csv,right
1129,../data/processed/rereferenced_trials\cellula_MI_data_1129.csv,right
1130,../data/processed/rereferenced_trials\cellula_MI_data_1130.csv,left
1131,../data/processed/rereferenced_trials\cellula_MI_data_1131.csv,left
1132,../data/processed/rereferenced_trials\cellula_MI_data_1132.csv,right
1133,../data/processed/rereferenced_trials\cellula_MI_data_1133.csv,left
1134,../data/processed/rereferenced_trials\cellula_MI_data_1134.csv,right
1135,../data/processed/rereferenced_trials\cellula_MI_data_1135.csv,right
1136,../data/processed/rereferenced_trials\cellula_MI_data_1136.csv,left
1137,../data/processed/rereferenced_trials\cellula_MI_data_1137.csv,left
1138,../data/processed/rereferenced_trials\cellula_MI_data_1138.csv,right
1139,../data/processed/rereferenced_trials\cellula_MI_data_1139.csv,right
1140,../data/processed/rereferenced_trials\cellula_MI_data_1140.csv,right
1141,../data/processed/rereferenced_trials\cellula_MI_data_1141.csv,left
1142,../data/processed/rereferenced_trials\cellula_MI_data_1142.csv,right
1143,../data/processed/rereferenced_trials\cellula_MI_data_1143.csv,right
1144,../data/processed/rereferenced_trials\cellula_MI_data_1144.csv,right
1145,../data/processed/rereferenced_trials\cellula_MI_data_1145.csv,left
1146,../data/processed/rereferenced_trials\cellula_MI_data_1146.csv,right
1147,../data/processed/rereferenced_trials\cellula_MI_data_1147.csv,right
1148,../data/processed/rereferenced_trials\cellula_MI_data_1148.csv,right
1149,../data/processed/rereferenced_trials\cellula_MI_data_1149.csv,left
1150,../data/processed/rereferenced_trials\cellula_MI_data_1150.csv,left
1151,../data/processed/rereferenced_trials\cellula_MI_data_1151.csv,right
1152,../data/processed/rereferenced_trials\cellula_MI_data_1152.csv,left
1153,../data/processed/rereferenced_trials\cellula_MI_data_1153.csv,left
1154,../data/processed/rereferenced_trials\cellula_MI_data_1154.csv,left
1155,../data/processed/rereferenced_trials\cellula_MI_data_1155.csv,right
1156,../data/processed/rereferenced_trials\cellula_MI_data_1156.csv,left
1157,../data/processed/rereferenced_trials\cellula_MI_data_1157.csv,left
1158,../data/processed/rereferenced_trials\cellula_MI_data_1158.csv,left
1159,../data/processed/rereferenced_trials\cellula_MI_data_1159.csv,left
1160,../data/processed/rereferenced_trials\cellula_MI_data_1160.csv,right
1161,../data/processed/rereferenced_trials\cellula_MI_data_1161.csv,left
1162,../data/processed/rereferenced_trials\cellula_MI_data_1162.csv,left
1163,../data/processed/rereferenced_trials\cellula_MI_data_1163.csv,left
1164,../data/processed/rereferenced_trials\cellula_MI_data_1164.csv,right
1165,../data/processed/rereferenced_trials\cellula_MI_data_1165.csv,right
1166,../data/processed/rereferenced_trials\cellula_MI_data_1166.csv,left
1167,../data/processed/rereferenced_trials\cellula_MI_data_1167.csv,right
1168,../data/processed/rereferenced_trials\cellula_MI_data_1168.csv,right
1169,../data/processed/rereferenced_trials\cellula_MI_data_1169.csv,left
1170,../data/processed/rereferenced_trials\cellula_MI_data_1170.csv,left
1171,../data/processed/rereferenced_trials\cellula_MI_data_1171.csv,left
1172,../data/processed/rereferenced_trials\cellula_MI_data_1172.csv,right
1173,../data/processed/rereferenced_trials\cellula_MI_data_1173.csv,right
1174,../data/processed/rereferenced_trials\cellula_MI_data_1174.csv,right
1175,../data/processed/rereferenced_trials\cellula_MI_data_1175.csv,right
1176,../data/processed/rereferenced_trials\cellula_MI_data_1176.csv,left
1177,../data/processed/rereferenced_trials\cellula_MI_data_1177.csv,left
1178,../data/processed/rereferenced_trials\cellula_MI_data_1178.csv,right
1179,../data/processed/rereferenced_trials\cellula_MI_data_1179.csv,right
1180,../data/processed/rereferenced_trials\cellula_MI_data_1180.csv,left
1181,../data/processed/rereferenced_trials\cellula_MI_data_1181.csv,right
1182,../data/processed/rereferenced_trials\cellula_MI_data_1182.csv,left
1183,../data/processed/rereferenced_trials\cellula_MI_data_1183.csv,right
1184,../data/processed/rereferenced_trials\cellula_MI_data_1184.csv,left
1185,../data/processed/rereferenced_trials\cellula_MI_data_1185.csv,right
1186,../data/processed/rereferenced_trials\cellula_MI_data_1186.csv,left
1187,../data/processed/rereferenced_trials\cellula_MI_data_1187.csv,left
1188,../data/processed/rereferenced_trials\cellula_MI_data_1188.csv,right
1189,../data/processed/rereferenced_trials\cellula_MI_data_1189.csv,right
1190,../data/processed/rereferenced_trials\cellula_MI_data_1190.csv,right
1191,../data/processed/rereferenced_trials\cellula_MI_data_1191.csv,left
1192,../data/processed/rereferenced_trials\cellula_MI_data_1192.csv,left
1193,../data/processed/rereferenced_trials\cellula_MI_data_1193.csv,left
1194,../data/processed/rereferenced_trials\cellula_MI_data_1194.csv,right
1195,../data/processed/rereferenced_trials\cellula_MI_data_1195.csv,right
1196,../data/processed/rereferenced_trials\cellula_MI_data_1196.csv,left
1197,../data/processed/rereferenced_trials\cellula_MI_data_1197.csv,right
1198,../data/processed/rereferenced_trials\cellula_MI_data_1198.csv,right
1199,../data/processed/rereferenced_trials\cellula_MI_data_1199.csv,left
1200,../data/processed/rereferenced_trials\cellula_MI_data_1200.csv,right
1201,../data/processed/rereferenced_trials\cellula_MI_data_1201.csv,left
1202,../data/processed/rereferenced_trials\cellula_MI_data_1202.csv,right
1203,../data/processed/rereferenced_trials\cellula_MI_data_1203.csv,left
1204,../data/processed/rereferenced_trials\cellula_MI_data_1204.csv,left
1205,../data/processed/rereferenced_trials\cellula_MI_data_1205.csv,right
1206,../data/processed/rereferenced_trials\cellula_MI_data_1206.csv,left
1207,../data/processed/rereferenced_trials\cellula_MI_data_1207.csv,right
1208,../data/processed/rereferenced_trials\cellula_MI_data_1208.csv,right
1209,../data/processed/rereferenced_trials\cellula_MI_data_1209.csv,right
1210,../data/processed/rereferenced_trials\cellula_MI_data_1210.csv,left
1211,../data/processed/rereferenced_trials\cellula_MI_data_1211.csv,right
1212,../data/processed/rereferenced_trials\cellula_MI_data_1212.csv,left
1213,../data/processed/rereferenced_trials\cellula_MI_data_1213.csv,right
1214,../data/processed/rereferenced_trials\cellula_MI_data_1214.csv,right
1215,../data/processed/rereferenced_trials\cellula_MI_data_1215.csv,left
1216,../data/processed/rereferenced_trials\cellula_MI_data_1216.csv,right
1217,../data/processed/rereferenced_trials\cellula_MI_data_1217.csv,right
1218,../data/processed/rereferenced_trials\cellula_MI_data_1218.csv,right
1219,../data/processed/rereferenced_trials\cellula_MI_data_1219.csv,left
1220,../data/processed/rereferenced_trials\cellula_MI_data_1220.csv,right
1221,../data/processed/rereferenced_trials\cellula_MI_data_1221.csv,left
1222,../data/processed/rereferenced_trials\cellula_MI_data_1222.csv,right
1223,../data/processed/rereferenced_trials\cellula_MI_data_1223.csv,right
1224,../data/processed/rereferenced_trials\cellula_MI_data_1224.csv,right
1225,../data/processed/rereferenced_trials\cellula_MI_data_1225.csv,right
1226,../data/processed/rereferenced_trials\cellula_MI_data_1226.csv,left
1227,../data/processed/rereferenced_trials\cellula_MI_data_1227.csv,right
1228,../data/processed/rereferenced_trials\cellula_MI_data_1228.csv,right
1229,../data/processed/rereferenced_trials\cellula_MI_data_1229.csv,right
1230,../data/processed/rereferenced_trials\cellula_MI_data_1230.csv,right
1231,../data/processed/rereferenced_trials\cellula_MI_data_1231.csv,right
1232,../data/processed/rereferenced_trials\cellula_MI_data_1232.csv,right
1233,../data/processed/rereferenced_trials\cellula_MI_data_1233.csv,right
1234,../data/processed/rereferenced_trials\cellula_MI_data_1234.csv,left
1235,../data/processed/rereferenced_trials\cellula_MI_data_1235.csv,right
1236,../data/processed/rereferenced_trials\cellula_MI_data_1236.csv,left
1237,../data/processed/rereferenced_trials\cellula_MI_data_1237.csv,right
1238,../data/processed/rereferenced_trials\cellula_MI_data_1238.csv,left
1239,../data/processed/rereferenced_trials\cellula_MI_data_1239.csv,left
1240,../data/processed/rereferenced_trials\cellula_MI_data_1240.csv,right
1241,../data/processed/rereferenced_trials\cellula_MI_data_1241.csv,left
1242,../data/processed/rereferenced_trials\cellula_MI_data_1242.csv,left
1243,../data/processed/rereferenced_trials\cellula_MI_data_1243.csv,right
1244,../data/processed/rereferenced_trials\cellula_MI_data_1244.csv,left
1245,../data/processed/rereferenced_trials\cellula_MI_data_1245.csv,right
1246,../data/processed/rereferenced_trials\cellula_MI_data_1246.csv,left
1247,../data/processed/rereferenced_trials\cellula_MI_data_1247.csv,right
1248,../data/processed/rereferenced_trials\cellula_MI_data_1248.csv,left
1249,../data/processed/rereferenced_trials\cellula_MI_data_1249.csv,right
1250,../data/processed/rereferenced_trials\cellula_MI_data_1250.csv,right
1251,../data/processed/rereferenced_trials\cellula_MI_data_1251.csv,right
1252,../data/processed/rereferenced_trials\cellula_MI_data_1252.csv,right
1253,../data/processed/rereferenced_trials\cellula_MI_data_1253.csv,left
1254,../data/processed/rereferenced_trials\cellula_MI_data_1254.csv,right
1255,../data/processed/rereferenced_trials\cellula_MI_data_1255.csv,left
1256,../data/processed/rereferenced_trials\cellula_MI_data_1256.csv,right
1257,../data/processed/rereferenced_trials\cellula_MI_data_1257.csv,right
1258,../data/processed/rereferenced_trials\cellula_MI_data_1258.csv,right
1259,../data/processed/rereferenced_trials\cellula_MI_data_1259.csv,right
1260,../data/processed/rereferenced_trials\cellula_MI_data_1260.csv,right
1261,../data/processed/rereferenced_trials\cellula_MI_data_1261.csv,right
1262,../data/processed/rereferenced_trials\cellula_MI_data_1262.csv,right
1263,../data/processed/rereferenced_trials\cellula_MI_data_1263.csv,right
1264,../data/processed/rereferenced_trials\cellula_MI_data_1264.csv,right
1265,../data/processed/rereferenced_trials\cellula_MI_data_1265.csv,left
1266,../data/processed/rereferenced_trials\cellula_MI_data_1266.csv,right
1267,../data/processed/rereferenced_trials\cellula_MI_data_1267.csv,right
1268,../data/processed/rereferenced_trials\cellula_MI_data_1268.csv,right
1269,../data/processed/rereferenced_trials\cellula_MI_data_1269.csv,right
1270,../data/processed/rereferenced_trials\cellula_MI_data_1270.csv,right
1271,../data/processed/rereferenced_trials\cellula_MI_data_1271.csv,left
1272,../data/processed/rereferenced_trials\cellula_MI_data_1272.csv,left
1273,../data/processed/rereferenced_trials\cellula_MI_data_1273.csv,right
1274,../data/processed/rereferenced_trials\cellula_MI_data_1274.csv,left
1275,../data/processed/rereferenced_trials\cellula_MI_data_1275.csv,left
1276,../data/processed/rereferenced_trials\cellula_MI_data_1276.csv,left
1277,../data/processed/rereferenced_trials\cellula_MI_data_1277.csv,right
1278,../data/processed/rereferenced_trials\cellula_MI_data_1278.csv,right
1279,../data/processed/rereferenced_trials\cellula_MI_data_1279.csv,right
1280,../data/processed/rereferenced_trials\cellula_MI_data_1280.csv,left
1281,../data/processed/rereferenced_trials\cellula_MI_data_1281.csv,left
1282,../data/processed/rereferenced_trials\cellula_MI_data_1282.csv,left
1283,../data/processed/rereferenced_trials\cellula_MI_data_1283.csv,left
1284,../data/processed/rereferenced_trials\cellula_MI_data_1284.csv,right
1285,../data/processed/rereferenced_trials\cellula_MI_data_1285.csv,left
1286,../data/processed/rereferenced_trials\cellula_MI_data_1286.csv,right
1287,../data/processed/rereferenced_trials\cellula_MI_data_1287.csv,right
1288,../data/processed/rereferenced_trials\cellula_MI_data_1288.csv,left
1289,../data/processed/rereferenced_trials\cellula_MI_data_1289.csv,left
1290,../data/processed/rereferenced_trials\cellula_MI_data_1290.csv,left
1291,../data/processed/rereferenced_trials\cellula_MI_data_1291.csv,left
1292,../data/processed/rereferenced_trials\cellula_MI_data_1292.csv,right
1293,../data/processed/rereferenced_trials\cellula_MI_data_1293.csv,left
1294,../data/processed/rereferenced_trials\cellula_MI_data_1294.csv,left
1295,../data/processed/rereferenced_trials\cellula_MI_data_1295.csv,right
1296,../data/processed/rereferenced_trials\cellula_MI_data_1296.csv,left
1297,../data/processed/rereferenced_trials\cellula_MI_data_1297.csv,left
1298,../data/processed/rereferenced_trials\cellula_MI_data_1298.csv,left
1299,../data/processed/rereferenced_trials\cellula_MI_data_1299.csv,right
1300,../data/processed/rereferenced_trials\cellula_MI_data_1300.csv,left
1301,../data/processed/rereferenced_trials\cellula_MI_data_1301.csv,right
1302,../data/processed/rereferenced_trials\cellula_MI_data_1302.csv,left
1303,../data/processed/rereferenced_trials\cellula_MI_data_1303.csv,right
1304,../data/processed/rereferenced_trials\cellula_MI_data_1304.csv,left
1305,../data/processed/rereferenced_trials\cellula_MI_data_1305.csv,left
1306,../data/processed/rereferenced_trials\cellula_MI_data_1306.csv,left
1307,../data/processed/rereferenced_trials\cellula_MI_data_1307.csv,left
1308,../data/processed/rereferenced_trials\cellula_MI_data_1308.csv,right
1309,../data/processed/rereferenced_trials\cellula_MI_data_1309.csv,left
1310,../data/processed/rereferenced_trials\cellula_MI_data_1310.csv,right
1311,../data/processed/rereferenced_trials\cellula_MI_data_1311.csv,right
1312,../data/processed/rereferenced_trials\cellula_MI_data_1312.csv,left
1313,../data/processed/rereferenced_trials\cellula_MI_data_1313.csv,left
1314,../data/processed/rereferenced_trials\cellula_MI_data_1314.csv,left
1315,../data/processed/rereferenced_trials\cellula_MI_data_1315.csv,left
1316,../data/processed/rereferenced_trials\cellula_MI_data_1316.csv,left
1317,../data/processed/rereferenced_trials\cellula_MI_data_1317.csv,right
1318,../data/processed/rereferenced_trials\cellula_MI_data_1318.csv,left
1319,../data/processed/rereferenced_trials\cellula_MI_data_1319.csv,right
1320,../data/processed/rereferenced_trials\cellula_MI_data_1320.csv,left
1321,../data/processed/rereferenced_trials\cellula_MI_data_1321.csv,left
1322,../data/processed/rereferenced_trials\cellula_MI_data_1322.csv,right
1323,../data/processed/rereferenced_trials\cellula_MI_data_1323.csv,left
1324,../data/processed/rereferenced_trials\cellula_MI_data_1324.csv,right
1325,../data/processed/rereferenced_trials\cellula_MI_data_1325.csv,right
1326,../data/processed/rereferenced_trials\cellula_MI_data_1326.csv,left
1327,../data/processed/rereferenced_trials\cellula_MI_data_1327.csv,right
1328,../data/processed/rereferenced_trials\cellula_MI_data_1328.csv,right
1329,../data/processed/rereferenced_trials\cellula_MI_data_1329.csv,left
1330,../data/processed/rereferenced_trials\cellula_MI_data_1330.csv,right
1331,../data/processed/rereferenced_trials\cellula_MI_data_1331.csv,right
1332,../data/processed/rereferenced_trials\cellula_MI_data_1332.csv,left
1333,../data/processed/rereferenced_trials\cellula_MI_data_1333.csv,left
1334,../data/processed/rereferenced_trials\cellula_MI_data_1334.csv,left
1335,../data/processed/rereferenced_trials\cellula_MI_data_1335.csv,right
1336,../data/processed/rereferenced_trials\cellula_MI_data_1336.csv,right
1337,../data/processed/rereferenced_trials\cellula_MI_data_1337.csv,left
1338,../data/processed/rereferenced_trials\cellula_MI_data_1338.csv,left
1339,../data/processed/rereferenced_trials\cellula_MI_data_1339.csv,right
1340,../data/processed/rereferenced_trials\cellula_MI_data_1340.csv,right
1341,../data/processed/rereferenced_trials\cellula_MI_data_1341.csv,left
1342,../data/processed/rereferenced_trials\cellula_MI_data_1342.csv,right
1343,../data/processed/rereferenced_trials\cellula_MI_data_1343.csv,right
1344,../data/processed/rereferenced_trials\cellula_MI_data_1344.csv,left
1345,../data/processed/rereferenced_trials\cellula_MI_data_1345.csv,right
1346,../data/processed/rereferenced_trials\cellula_MI_data_1346.csv,left
1347,../data/processed/rereferenced_trials\cellula_MI_data_1347.csv,right
1348,../data/processed/rereferenced_trials\cellula_MI_data_1348.csv,right
1349,../data/processed/rereferenced_trials\cellula_MI_data_1349.csv,left
1350,../data/processed/rereferenced_trials\cellula_MI_data_1350.csv,left
1351,../data/processed/rereferenced_trials\cellula_MI_data_1351.csv,left
1352,../data/processed/rereferenced_trials\cellula_MI_data_1352.csv,left
1353,../data/processed/rereferenced_trials\cellula_MI_data_1353.csv,left
1354,../data/processed/rereferenced_trials\cellula_MI_data_1354.csv,left
1355,../data/processed/rereferenced_trials\cellula_MI_data_1355.csv,right
1356,../data/processed/rereferenced_trials\cellula_MI_data_1356.csv,right
1357,../data/processed/rereferenced_trials\cellula_MI_data_1357.csv,right
1358,../data/processed/rereferenced_trials\cellula_MI_data_1358.csv,right
1359,../data/processed/rereferenced_trials\cellula_MI_data_1359.csv,right
1360,../data/processed/rereferenced_trials\cellula_MI_data_1360.csv,right
1361,../data/processed/rereferenced_trials\cellula_MI_data_1361.csv,right
1362,../data/processed/rereferenced_trials\cellula_MI_data_1362.csv,left
1363,../data/processed/rereferenced_trials\cellula_MI_data_1363.csv,right
1364,../data/processed/rereferenced_trials\cellula_MI_data_1364.csv,left
1365,../data/processed/rereferenced_trials\cellula_MI_data_1365.csv,right
1366,../data/processed/rereferenced_trials\cellula_MI_data_1366.csv,left
1367,../data/processed/rereferenced_trials\cellula_MI_data_1367.csv,right
1368,../data/processed/rereferenced_trials\cellula_MI_data_1368.csv,right
1369,../data/processed/rereferenced_trials\cellula_MI_data_1369.csv,right
1370,../data/processed/rereferenced_trials\cellula_MI_data_1370.csv,right
1371,../data/processed/rereferenced_trials\cellula_MI_data_1371.csv,right
1372,../data/processed/rereferenced_trials\cellula_MI_data_1372.csv,left
1373,../data/processed/rereferenced_trials\cellula_MI_data_1373.csv,right
1374,../data/processed/rereferenced_trials\cellula_MI_data_1374.csv,right
1375,../data/processed/rereferenced_trials\cellula_MI_data_1375.csv,right
1376,../data/processed/rereferenced_trials\cellula_MI_data_1376.csv,left
1377,../data/processed/rereferenced_trials\cellula_MI_data_1377.csv,right
1379,../data/processed/rereferenced_trials\cellula_MI_data_1379.csv,right
1380,../data/processed/rereferenced_trials\cellula_MI_data_1380.csv,right
1381,../data/processed/rereferenced_trials\cellula_MI_data_1381.csv,right
1382,../data/processed/rereferenced_trials\cellula_MI_data_1382.csv,right
1383,../data/processed/rereferenced_trials\cellula_MI_data_1383.csv,right
1384,../data/processed/rereferenced_trials\cellula_MI_data_1384.csv,left
1385,../data/processed/rereferenced_trials\cellula_MI_data_1385.csv,right
1386,../data/processed/rereferenced_trials\cellula_MI_data_1386.csv,right
1389,../data/processed/rereferenced_trials\cellula_MI_data_1389.csv,left
1390,../data/processed/rereferenced_trials\cellula_MI_data_1390.csv,right
1391,../data/processed/rereferenced_trials\cellula_MI_data_1391.csv,left
1392,../data/processed/rereferenced_trials\cellula_MI_data_1392.csv,left
1393,../data/processed/rereferenced_trials\cellula_MI_data_1393.csv,right
1394,../data/processed/rereferenced_trials\cellula_MI_data_1394.csv,right
1395,../data/processed/rereferenced_trials\cellula_MI_data_1395.csv,right
1396,../data/processed/rereferenced_trials\cellula_MI_data_1396.csv,left
1397,../data/processed/rereferenced_trials\cellula_MI_data_1397.csv,right
1398,../data/processed/rereferenced_trials\cellula_MI_data_1398.csv,right
1399,../data/processed/rereferenced_trials\cellula_MI_data_1399.csv,right
1400,../data/processed/rereferenced_trials\cellula_MI_data_1400.csv,left
1401,../data/processed/rereferenced_trials\cellula_MI_data_1401.csv,left
